"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8021","471","664","      ","664-02-0091K","723100-000000007","BACK-UP, TIE-DOWN STAPLE, CR","1","0","01/05/2014","180","07/09/2013"," EA   ","0","1","1"," No     ","02/17/2016","08/25/2017","0","0","            ",""
"8021","471","664","      ","664-02-00S19","100401-000000019","PLATE PATCH, HINGED, SIZE 1,","4","0","06/07/2013","123","02/04/2013"," EA   ","0","4","4"," No     ","05/06/2014","08/25/2017","66.57","266.28","467","08/22/2012"
"8021","471","664","      ","664-02-00S20","100401-000000020","PLATE PATCH, HINGED, SIZE 2,","4","0","06/07/2013","123","02/04/2013"," EA   ","0","4","4"," No     ","05/06/2014","08/25/2017","74.69","298.76","467","08/22/2012"
"8021","471","664","      ","664-02-00S21","100401-000000021","PLATE PATCH, HINGED, SIZE 3,","4","0","06/07/2013","123","02/04/2013"," EA   ","0","4","4"," No     ","05/06/2014","08/25/2017","82.53","330.12","467","08/22/2012"
"8021","471","664","      ","664-02-00S59","780802-000000005","RACK, STOWAGE, BATTLE HELMET","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","05/11/2014","08/25/2017","305.55","305.55","467","08/22/2012"
"8021","471","664","      ","664-02-00S72","090300-000000039","BOX PATCH, SIZE 3, DWG NO.  ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","05/12/2014","08/25/2017","0","0","            ",""
"8021","471","664","      ","664-02-00S85","780409-000000004","STWG, PLATE PATCH, 1/4"", ALU","2","2","05/08/2014","180","11/09/2013"," EA   ","0","0","2"," No     ","02/17/2016","08/25/2017","546.35","1092.7","467","01/22/2016"
"8021","471","664","      ","664-02-00S86","780409-000000005","STWG, JUBILEE PATCH, 1/4"", A","2","2","05/08/2014","180","11/09/2013"," EA   ","0","0","2"," No     ","02/17/2016","08/25/2017","487.67","975.34","467","01/22/2016"
"8021","471","671","      ","671-94-0004N","180100-000000054","BRACKET, LITTER LOWER STWG  ","1","0","06/07/2013","240","10/10/2012"," EA   ","0","1","1"," No     ","08/28/2014","08/25/2017","22.28","22.28","467","08/28/2012"
"8021","471","671","      ","671-94-0040A","180100-000000415","MOUNTING PLATE, SUPPLIED BY ","2","0","06/07/2013","180","12/09/2012"," EA   ","0","2","2"," No     ","05/16/2014","08/25/2017","43.16","86.32","465","01/26/2015"
"8021","471","982","      ","982-01-00001","240420-000000001","DIESEL FUEL, #2, FOR BDT, BS","300000","0","06/07/2013","60","04/08/2013"," GL   ","0","166320.7","332637.5"," No     ","04/27/2016","08/25/2017","2.04","678580.5","            ",""
"8021","471","982","      ","982-01-JP500","SRV520-011000032","JP-5 (F44) AIRCRAFT FUEL FOR","38000","0","06/07/2013","123","02/04/2013"," GL   ","0","23589","23589"," No     ","08/25/2015","08/25/2017","2.153","50787.117","            ",""
"8021","471","986","      ","986-01-00006","ARCHIVE-EA","TOPCON AUTO LEVEL AT-B4     ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","06/01/2012","08/25/2017","411.48","411.48","466","07/31/2015"
"8021","471","986","      ","986-01-00577","SRV656-032200002","SRVC, WATCH STANDING SERVICE","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","08/14/2015","08/25/2017","0","0","            ",""
"8021","471","986","      ","986-01-00585","TEST00-000001039","SMOKE DETECTOR TESTER, AEROS","10","0","06/07/2013","123","02/04/2013"," EA   ","0","10","10"," No     ","10/27/2015","08/25/2017","20.23","202.3","465","08/26/2015"
"8021","471","986","      ","986-01-00596","SRV656-012400001","VNDR SRVC, PIPE FLUSHER RENT","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","10/20/2015","08/25/2017","80612.4","80612.4","470","02/25/2016"
"8021","471","986","      ","986-99-PLPRT","TEST00-000001011","PULPES TEST WASTE DISPOSAL  ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","10/20/2014","08/25/2017","1826.19","1826.19","465","12/03/2015"
"8021","471","992","      ","992-01-00044","SRV525-032800002","VENDOR SERVICE: MOVE EXCLUSI","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","04/29/2014","08/25/2017","1","1","330","07/24/2017"
"8021","471","992","      ","992-01-00101","SRV515-012400003","SERVICE, ACE, CRANE DAWES   ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","09/18/2014","08/25/2017","1","1","479","05/31/2017"
"8021","471","512","      ","512-E2U-00095","607903-000000001","TRANS, 30"" X 20"" FO TO 40"" X","1","0","10/23/2013","123","06/22/2013"," EA   ","0","1","1"," No     ","05/09/2014","08/25/2017","0","0","            ",""
"8021","471","512","      ","512-E2U-00096","601500-000000002","DUCT, 40"" X 12"", W/SPLTR    ","1","0","10/23/2013","123","06/22/2013"," EA   ","0","1","1"," No     ","05/09/2014","08/25/2017","0","0","            ",""
"8021","471","184","      ","184-01-00001-806","SRV521-030800006","MASTER REFERENCE PLANE LEVEL","6","0","07/15/2013","60","05/16/2013"," EA   ","0","5","5"," No     ","01/08/2013","08/25/2017","13975","69875","            ",""
"8021","471","184","      ","184-01-00001-808","SRV521-030800008","4"" X 4"" OFFSET CENTERLINE   ","22","0","06/07/2013","60","04/08/2013"," EA   ","0","10","10"," No     ","01/08/2013","08/25/2017","500","5000","            ",""
"8021","471","184","      ","184-01-00001-809","SRV521-030800009","3"" X 3"" ALIGNMENT BENCHMARK,","3","0","07/15/2013","60","05/16/2013"," EA   ","0","2","2"," No     ","01/08/2013","08/25/2017","650","1300","            ",""
"8021","471","256","      ","256-01-V0006-L02","-L02","MANUALS, TECHNICAL, PRELIMIN","1","0","09/18/2013","60","07/20/2013"," LO   ","0","1","1"," No     ","02/20/2017","08/25/2017","0","0","            ",""
"8021","471","256","      ","256-01-V0006-L22","-L22","MANUALS, TECHNICAL, FINAL   ","1","0","09/18/2013","60","07/20/2013"," LO   ","0","1","1"," No     ","02/20/2017","08/25/2017","0","0","            ",""
"8021","471","256","      ","256-01-V0006-L22","-L22","MANUALS, TECHNICAL, FINAL   ","1","0","09/18/2013","60","07/20/2013"," LO   ","0","1","1"," No     ","02/20/2017","08/25/2017","0","0","            ",""
"8021","471","494","      ","494-01-00001-L21","","MORIAH SET, INITIAL LIGHT OF","1","1","09/30/2016","123","05/30/2016"," LO   ","0","0","1"," No     ","09/29/2016","09/29/2016","0","0","            ",""
"8021","471","512","      ","512-01-00014-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/11/2013","60","04/12/2013"," EA   ","0","1","1"," No     ","04/12/2012","08/25/2017","0","0","465","12/15/2011"
"8021","471","512","      ","512-01-00014-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","06/11/2013","123","02/08/2013"," LO   ","0","1","1"," No     ","04/08/2013","08/25/2017","0","0","473","07/06/2015"
"8021","471","512","      ","512-01-00015-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","06/11/2013","60","04/12/2013"," LO   ","0","1","1"," No     ","04/16/2012","08/25/2017","0","0","            ",""
"8021","471","512","      ","512-01-0F32B-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","05/08/2012","08/25/2017","0","0","            ",""
"8021","471","512","      ","512-06-LV999-L23","-L23","RELEASE FOR MANUFACTURE     ","1","0","12/02/2013","60","10/03/2013"," LO   ","0","1","1"," No     ","10/23/2012","08/25/2017","0","0","473","11/03/2014"
"8021","471","624","      ","624-00-200M1-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","04/10/2013","08/25/2017","0","0","            ",""
"8021","471","635","      ","635-00-V0003-HDN","SRV525-030600081","MOD 872 INSTALL INSULATION H","1","1","06/07/2013","123","02/04/2013"," EA   ","0","0","1"," No     ","07/23/2013","08/25/2017","1","1","            ",""
"8021","471","651","      ","651-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/04/2014","60","04/05/2014"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","481","12/16/2016"
"8021","471","996","      ","996-01-00019-R01","SRV300-032800001","SERVICE TO MOVE BARGE       ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","06/03/2016","08/25/2017","0","0","            ",""
"8022","471","180","      ","180-81-00001","713035022116-002","BOLT, HEX, SLF-LKG 3/8-16UNC","4","0","06/05/2014","42","04/24/2014"," EA   ","0","4","4"," No     ","07/21/2015","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-00003","680400-000000006","VANEAXIAL AND TUBEAXIAL FAN,","1","0","01/20/2014","90","10/22/2013"," LO   ","0","1","1"," No     ","05/24/2012","08/25/2017","0","0","465","11/07/2011"
"8022","471","664","      ","664-02-00S90","180100-000000454","FDN, SCBA, A36 STL ANGLE    ","1","0","11/08/2013","14","10/25/2013"," EA   ","0","1","1"," No     ","08/01/2017","08/25/2017","0","0","            ",""
"8022","471","664","      ","664-05-V0002","SRV525-031100020","CONTRACT MOD, INCORP CF 2007","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","08/22/2017","08/25/2017","0","0","            ",""
"8022","471","671","      ","671-94-0033B","SRV523-030500036","BACKING PLATE, FAB FROM 3/8""","12","0","06/07/2013","180","12/09/2012"," EA   ","0","12","12"," No     ","05/11/2014","08/25/2017","13.93","167.16","465","04/17/2013"
"8022","471","712","      ","712-01-000S2","180400-000000001","LATERAL HOIST SUPPORT FDN   ","2","0","06/11/2013","123","02/08/2013"," EA   ","0","2","2"," No     ","09/04/2015","08/25/2017","121.42","242.84","467","02/27/2012"
"8022","471","512","      ","512-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2014","60","11/21/2013"," EA   ","0","1","1"," No     ","05/24/2012","08/25/2017","0","0","473","07/06/2015"
"8022","471","512","      ","512-01-00003-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2014","60","11/21/2013"," EA   ","0","1","1"," No     ","05/24/2012","08/25/2017","0","0","473","07/06/2015"
"8022","471","512","      ","512-01-00005-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2014","60","11/21/2013"," EA   ","0","1","1"," No     ","05/24/2012","08/25/2017","0","0","473","07/06/2015"
"8022","471","512","      ","512-01-00008-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2014","60","11/21/2013"," EA   ","0","1","1"," No     ","05/24/2012","08/25/2017","0","0","465","11/07/2011"
"8022","471","512","      ","512-01-00077-S00","-S00","INCORPORATE CF 2251 DAMPERS ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-00F24-S00","-S00","SRVC, FAN, FDN MODS, CF 2263","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","05/10/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V07B-S00","-S00","DAMPER, SHUT OFF, MANUAL, 9""","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V08B-S00","-S00","DAMPER, SHUT OFF, MANUAL, 10","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V30B-S00","-S00","DAMPER, SHUT OFF, MANUAL 9X9","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V31B-S00","-S00","DAMPER, SHUT OFF, AUTO, 16"" ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V33B-S00","-S00","DAMPER, SHUT OFF, AUTO, 45X2","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V37B-S00","-S00","DAMPER, SHUT OFF, AUTO, 45X2","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-0V86B-S00","-S00","DAMPER, SHUT OFF, MANUAL, 14","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-SH005-S00","-S00","EXPEDITE FEE FOR DAMPERS    ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","07/12/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V105B-S00","-S00","DAMPER, SHUT OFF, AUTO, 17X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V112B-S00","-S00","DAMPER, SHUT OFF, AUTO, 16"" ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V113B-S00","-S00","DAMPER, SHUT OFF, AUTO, 16"" ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V114B-S00","-S00","DAMPER, SHUT OFF, AUTO, 16"" ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V115B-S00","-S00","DAMPER, SHUT OFF, AUTO, 32X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V116B-S00","-S00","DAMPER, SHUT OFF, AUTO, 32X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V117B-S00","-S00","DAMPER, SHUT OFF, AUTO, 40X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V118B-S00","-S00","DAMPER, SHUT OFF, AUTO, 40X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V119B-S00","-S00","DAMPER, SHUT OFF, AUTO, 38X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V120B-S00","-S00","DAMPER, SHUT OFF, AUTO, 32X2","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V147B-S00","-S00","DAMPER, SHUT OFF, AUTO, 10X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V148B-S00","-S00","DAMPER, SHUT OFF, AUTO, 14X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V152B-S00","-S00","DAMPER, SHUT OFF, AUTO, 16X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V153B-S00","-S00","DAMPER, SHUT OFF, AUTO, 15X6","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V154B-S00","-S00","DAMPER, SHUT OFF, AUTO, 15X6","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V155B-S00","-S00","DAMPER, SHUT OFF, AUTO, 20"" ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V156B-S00","-S00","DAMPER, SHUT OFF, AUTO, 20"" ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V157B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V158B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V159B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V159B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-01-V167B-S00","-S00","DAMPER, SHUT OFF, AUTO, 20X1","1","0","11/25/2013","123","07/25/2013"," EA   ","0","1","1"," No     ","05/26/2017","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-88-00344-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","12/20/2013","60","10/21/2013"," EA   ","0","1","1"," No     ","04/30/2014","08/25/2017","0","0","            ",""
"8022","471","512","      ","512-88-00344-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","12/20/2013","60","10/21/2013"," EA   ","0","1","1"," No     ","04/07/2015","08/25/2017","0","0","            ",""
"8022","471","533","      ","533-01-E0006-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","05/08/2014","60","03/09/2014"," EA   ","0","1","1"," No     ","04/30/2014","08/25/2017","0","0","477","03/11/2016"
"8022","471","542","      ","542-01-E0007-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","03/05/2014","60","01/04/2014"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","481","02/03/2016"
"8022","471","542","      ","542-01-M0005-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/08/2014","60","11/09/2013"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","481","09/15/2016"
