"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount"
"8043","475","167","      ","167-01-00002-843","610305-000000157","FILLER PLATE, UPPER, FOR RC1","1","0","05/11/2015","365","05/11/2014"," EA   ","0","1","1"," No     ","05/07/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00002-844","610305-000000158","SCREW, CAP, SOC. HD., FOR RC","4","0","05/11/2015","365","05/11/2014"," EA   ","0","4","4"," No     ","05/07/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00002-874","610305-000000189","SHUT OFF VALVE, FOR RC1/RC2 ","2","0","09/09/2015","123","05/09/2015"," EA   ","0","2","2"," No     ","05/07/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00002-875","610305-000000190","WIDE GUSSET, 3/8"" THK, A-36 ","10","0","05/11/2015","123","01/08/2015"," EA   ","0","2","2"," No     ","05/07/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00002-L10","-L10","LIST, SHIP LOOSE PARTS      ","1","0","09/09/2015","60","07/11/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00002-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","09/09/2015","123","05/09/2015"," LO   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00003-L47","-L47","GOVERNMENT INSPECTION       ","1","0","10/12/2015","60","08/13/2015"," LO   ","0","1","1"," No     ","05/07/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00003-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","10/12/2015","123","06/11/2015"," LO   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00005-L68","-L68","CERTIFICATES, VENDOR WELDING","1","1","11/04/2015","123","07/04/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00012-810","610512-000000012","WHIP HOIST CONTROLLER       ","1","0","01/20/2016","370","01/15/2015"," EA   ","0","1","1"," No     ","07/14/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00012-811","610512-000000013","STARTER, MOTOR, HOIST, WHIP ","1","0","01/20/2016","370","01/15/2015"," EA   ","0","1","1"," No     ","07/14/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00012-813","610512-000000015","BELL                        ","2","0","09/09/2015","370","09/04/2014"," EA   ","0","2","2"," No     ","07/14/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00012-814","610512-000000016","HIGH INTENSITY STROBE       ","2","0","09/09/2015","370","09/04/2014"," EA   ","0","1","1"," No     ","07/14/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00012-815","610512-000000017","OPERATOR STATION, SINGLE    ","3","0","09/09/2015","370","09/04/2014"," EA   ","0","2","1"," No     ","07/14/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00012-822","610512-000000024","ASSEMBLY, CATCH             ","4","0","05/11/2015","370","05/06/2014"," EA   ","0","2","2"," No     ","07/10/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00013-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2016","60","11/21/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00146-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","02/29/2016","60","12/31/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00147-L08","-L08","DRAWINGS, PRELIMINARY       ","1","1","02/29/2016","60","12/31/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00147-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","1","02/29/2016","60","12/31/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00147-L23","-L23","RELEASE FOR MANUFACTURE     ","1","1","02/29/2016","60","12/31/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00147-L34","-L34","PROVISIONING TECH DOC.      ","1","1","02/29/2016","60","12/31/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00147-L48","-L48","TESTING, SHOCK, IAW APPENDIX","1","1","02/29/2016","60","12/31/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00175-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","167","      ","167-01-00300-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","04/25/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00316-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","12/09/2015","60","10/10/2015"," EA   ","0","0","1"," No     ","08/07/2015","05/29/2017","0","0"
"8043","475","167","      ","167-01-00372-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2016","60","11/21/2015"," EA   ","0","1","1"," No     ","04/25/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00401-S00","-S00","SRVC, HATCH, WELD, HASP & PI","1","1","03/23/2017","123","11/20/2016"," EA   ","0","0","1"," No     ","03/23/2017","03/23/2017","0","0"
"8043","475","167","      ","167-01-00499-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00970-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-00973-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
"8043","475","167","      ","167-01-INC01-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
"8044","475","167","      ","167-01-00478-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
"8044","475","167","      ","167-01-00479-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
"8044","475","167","      ","167-03-00062-S00","-S00","WIRE ROPE, 1/8"" DIA, CRES 31","4","0","04/07/2016","123","12/06/2015"," EA   ","0","4","4"," No     ","04/19/2017","05/29/2017","6","24"
"8017","475","169","      ","169-99-COCNG","SRV521-011500003","AUTHORIZED CHANGE           ","1","0","03/30/2015","123","11/27/2014"," LO   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8036","475","169","      ","169-02-00034","631432010000-001","ADHESIVE, CONTACT           ","1","1","10/15/2014","35","09/10/2014"," EA   ","0","0","1"," No     ","02/20/2017","05/29/2017","0","0"
"8043","475","169","      ","169-01-0007A","SRV521-030600009","VENDOR SERVICES TO INSTALL  ","1","0","03/30/2015","123","11/27/2014"," LO   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-202","610315-000000004","COUNTERBALANCE VALVE        ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-203","610315-000000005","PROXIMITY SENSOR            ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-204","610315-000000006","SEAL KIT                    ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-205","610315-000000007","SEAL KIT                    ","3","0","05/09/2016","123","01/07/2016"," EA   ","0","3","3"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-206","610315-000000008","PRESSURE GAUGE              ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-207","610315-000000009","DISCONNECT SWITCH           ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-208","610315-000000010","O-RING                      ","4","0","05/09/2016","123","01/07/2016"," EA   ","0","4","4"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-209","610315-000000011","PRESSURE SWITCH             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-210","610315-000000012","PRESSURE SWITCH             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-211","610315-000000013","O-RING                      ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-212","610315-000000014","O-RING                      ","2","0","05/09/2016","123","01/07/2016"," EA   ","0","2","2"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-213","610315-000000015","BALL VALVE                  ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-214","610315-000000016","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-215","610315-000000017","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-215","610315-000000017","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-216","610315-000000018","SOLENOID VALVE              ","2","0","05/09/2016","123","01/07/2016"," EA   ","0","2","2"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-217","610315-000000019","CONTROL VALVE               ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-218","610315-000000020","CARTRIDGE VALVE             ","3","0","05/09/2016","123","01/07/2016"," EA   ","0","3","3"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-219","610315-000000021","FUSE (3 AMP)                ","3","0","05/09/2016","123","01/07/2016"," EA   ","0","3","3"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-220","610315-000000022","FUSE (50 AMP)               ","3","0","05/09/2016","123","01/07/2016"," EA   ","0","3","3"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-221","610315-000000023","SWITCH                      ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-222","610315-000000024","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-223","610315-000000025","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-224","610315-000000026","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-225","610315-000000027","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-226","610315-000000028","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-227","610315-000000029","CARTRIDGE VALVE             ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-228","610315-000000030","SEAL KIT                    ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00001-229","610315-000000031","THERMOSTAT                  ","1","0","05/09/2016","123","01/07/2016"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00006-L10","-L10","LIST, SHIP LOOSE PARTS      ","1","1","09/25/2015","60","07/27/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00006-L51","-L51","DATA, FOR WEIGHT CRITICAL IT","1","1","09/25/2015","60","07/27/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00006-L68","-L68","CERTIFICATES, VENDOR WELDING","1","1","09/25/2015","123","05/25/2015"," LO   ","0","0","1"," No     ","05/12/2014","05/29/2017","0","0"
"8043","475","169","      ","169-01-00007-300","610312-000000032","SEAL, CLEAN GRIP, EPDM, 100 ","1","0","01/20/2016","123","09/19/2015"," EA   ","0","1","1"," No     ","06/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00007-301","610312-000000033","SEAL, CLEAN GRIP, EPDM, 100 ","1","0","01/20/2016","123","09/19/2015"," EA   ","0","1","1"," No     ","06/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00007-302","610312-000000034","SEAL, CLEAN GRIP, EPDM, 100 ","1","0","01/20/2016","123","09/19/2015"," EA   ","0","1","1"," No     ","06/03/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L02","-L02","MANUALS, TECHNICAL, PRELIMIN","1","0","09/25/2015","60","07/27/2015"," LO   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L04","-L04","PROCEDURES, IN-PLANT TEST   ","1","0","09/25/2015","60","07/27/2015"," LO   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L07","-L07","REPORT, SHIPBOARD TEST, IAW ","1","0","09/25/2015","60","07/27/2015"," LO   ","0","1","1"," No     ","06/04/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L08","-L08","DRAWINGS, PRELIMINARY       ","1","0","09/25/2015","60","07/27/2015"," LO   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L09","-L09","DRAWINGS, FINAL, CERTIFIED  ","1","0","09/25/2015","60","07/27/2015"," LO   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L10","-L10","LIST, SHIP LOOSE PARTS      ","1","0","09/25/2015","60","07/27/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L13","-L13","LIST, PREVENTATIVE MAINTENAN","1","0","09/25/2015","60","07/27/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","09/25/2015","60","07/27/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L32","-L32","FACTORY TRAINING            ","1","0","09/25/2015","60","07/27/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8043","475","169","      ","169-01-00010-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","09/25/2015","123","05/25/2015"," LO   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8019","475","180","      ","180-24-7026B","SRV521-030900572","SRVC, TO PROVIDE BEARING STU","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8019","475","180","      ","180-24-M0001","SRV521-030900573","MACHINING, BEARING SHIMS    ","1","1","10/15/2014","123","06/14/2014"," EA   ","0","0","1"," No     ","07/29/2014","05/29/2017","0","0"
"8019","475","180","      ","180-94-00002","SRV521-030900782","SEAL MNT PLATE, BHD 45      ","2","2","10/15/2014","14","10/01/2014"," EA   ","0","0","2"," No     ","12/04/2013","05/29/2017","0","0"
"8019","475","180","      ","180-96-00003","SRV521-030900783","SEAL MNT PLATE, BHD 54 & BHD","6","5","10/15/2014","17","09/28/2014"," EA   ","0","0","5"," No     ","12/04/2013","05/29/2017","4320","21600"
"8022","475","180","      ","180-81-00001","713035022116-002","BOLT, HEX, SLF-LKG 3/8-16UNC","4","4","09/05/2015","42","07/25/2015"," EA   ","0","0","4"," No     ","07/21/2015","05/29/2017","0","0"
"8036","475","180","      ","180-24-MTM48","180630010000-003","NUT, MULTI-JACKBOLT TENSIONE","96","96","10/15/2014","14","10/01/2014"," EA   ","0","0","96"," No     ","12/19/2016","05/29/2017","172","16512"
"8021","475","184","      ","184-01-00001-809","SRV521-030800009","3"" X 3"" ALIGNMENT BENCHMARK,","2","0","10/15/2014","60","08/16/2014"," EA   ","0","1","1"," No     ","12/03/2013","05/29/2017","650","650"
"8019","475","201","      ","201-A1-00001","180433-000000006","BASE, MOUNTING GUARD        ","16","0","10/15/2014","42","09/03/2014"," EA   ","0","16","16"," No     ","12/12/2014","05/29/2017","0","0"
"8017","475","202","      ","202-01-00055-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/05/2013","05/29/2017","0","0"
"8017","475","202","      ","202-01-00056-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/05/2013","05/29/2017","0","0"
"8017","475","202","      ","202-01-00057-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","06/05/2013","05/29/2017","0","0"
"8024","475","202","      ","202-01-00213-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","04/28/2014","05/29/2017","0","0"
