"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8021","473","549","      ","549-01-50045","240913000300-002","GREASE, MULTIPURPOSE, NLGI G","1","1","01/30/2015","123","09/29/2014"," EA   ","0","0","1"," No     ","11/21/2013","08/28/2017","0","0","467","09/08/2016"
"8021","473","549","      ","549-01-50046","240202000000-003","OIL, HYDRAULIC, ISO VG 46   ","2","2","01/12/2015","123","09/11/2014"," GL   ","0","0","2"," No     ","11/21/2013","08/28/2017","10.62","21.24","467","03/26/2014"
"8021","473","549","      ","549-01-50061","240911000301-001","GREASE, MIL-G-24139, MINERAL","2","2","01/30/2015","10","01/20/2015"," EA   ","0","0","2"," No     ","11/21/2013","08/28/2017","53.61","107.22","467","03/26/2014"
"8021","473","549","      ","549-01-50063","240203000000-002","OIL, GEAR LUBRICANT, 80W-90,","38","38","02/19/2015","123","10/19/2014"," EA   ","0","0","38"," No     ","11/21/2013","08/28/2017","53.52","2033.76","475","07/17/2017"
"8021","473","549","      ","549-01-50065","240203000000-003","OIL, GEAR LUBRICANT, 80W-90,","10","10","02/19/2015","10","02/09/2015"," EA   ","0","0","10"," No     ","11/21/2013","08/28/2017","4.4442","44.442","471","02/15/2016"
"8021","473","549","      ","549-01-50066","240905000100-001","GREASE, CITGO PREMIUM       ","2","2","09/29/2014","123","05/29/2014"," EA   ","0","0","2"," No     ","11/21/2013","08/28/2017","2.876","5.752","467","03/26/2014"
"8021","473","549","      ","549-01-50071","240203000000-004","OIL, GEAR LUBRICANT, 80W-90,","16","16","02/19/2015","123","10/19/2014"," EA   ","0","0","16"," No     ","11/21/2013","08/28/2017","4.43","70.88","467","03/28/2014"
"8021","473","549","      ","549-01-60041","240206000001-004","OIL, ENGINE, MIL SYM 2190-TE","3","3","01/12/2015","15","12/28/2014"," GL   ","0","0","3"," No     ","11/21/2013","08/28/2017","54.73","164.19","467","03/26/2014"
"8021","473","610","      ","610-00-00001","SRV525-032200002","SRVC, FIRE EXTINGUISHERS, FI","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","08/11/2016","08/28/2017","752","752","471","04/18/2017"
"8021","473","637","      ","637-94-0008B","180120-000000002","FDN, TOWEL DISPENSER        ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/12/2014","08/28/2017","30.07","30.07","465","03/08/2013"
"8021","473","664","      ","664-02-00145","780800-000000006","PORTABLE SUB-PUMP STOWAGE   ","2","2","01/20/2014","123","09/19/2013"," EA   ","0","0","2"," No     ","05/05/2014","08/28/2017","325","650","467","11/30/2012"
"8021","473","664","      ","664-02-00162","704100-000000007","STRAP, 24-1/4"" OVERALL LG, P","2","0","09/29/2014","30","08/30/2014"," EA   ","0","2","2"," No     ","02/17/2016","08/28/2017","7.16","14.32","467","01/26/2016"
"8021","473","664","      ","664-02-0091K","723100-000000007","BACK-UP, TIE-DOWN STAPLE, CR","1","1","07/29/2014","180","01/30/2014"," EA   ","0","0","1"," No     ","02/17/2016","08/28/2017","0","0","            ",""
"8021","473","664","      ","664-02-00S19","100401-000000019","PLATE PATCH, HINGED, SIZE 1,","4","0","01/20/2014","123","09/19/2013"," EA   ","0","4","4"," No     ","05/06/2014","08/28/2017","66.57","266.28","467","08/22/2012"
"8021","473","664","      ","664-02-00S20","100401-000000020","PLATE PATCH, HINGED, SIZE 2,","4","0","01/20/2014","123","09/19/2013"," EA   ","0","4","4"," No     ","05/06/2014","08/28/2017","74.69","298.76","467","08/22/2012"
"8021","473","664","      ","664-02-00S21","100401-000000021","PLATE PATCH, HINGED, SIZE 3,","4","0","01/20/2014","123","09/19/2013"," EA   ","0","4","4"," No     ","05/06/2014","08/28/2017","82.53","330.12","467","08/22/2012"
"8021","473","664","      ","664-02-00S59","780802-000000005","RACK, STOWAGE, BATTLE HELMET","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","05/11/2014","08/28/2017","305.55","305.55","467","08/22/2012"
"8021","473","664","      ","664-02-00S72","090300-000000039","BOX PATCH, SIZE 3, DWG NO.  ","1","0","01/20/2014","123","09/19/2013"," EA   ","0","1","1"," No     ","05/12/2014","08/28/2017","0","0","            ",""
"8021","473","664","      ","664-02-00S85","780409-000000004","STWG, PLATE PATCH, 1/4"", ALU","2","2","12/09/2014","180","06/12/2014"," EA   ","0","0","2"," No     ","02/17/2016","08/28/2017","546.35","1092.7","467","01/22/2016"
"8021","473","664","      ","664-02-00S86","780409-000000005","STWG, JUBILEE PATCH, 1/4"", A","2","2","12/09/2014","180","06/12/2014"," EA   ","0","0","2"," No     ","02/17/2016","08/28/2017","487.67","975.34","467","01/22/2016"
"8021","473","671","      ","671-94-0004N","180100-000000054","BRACKET, LITTER LOWER STWG  ","1","1","01/20/2014","240","05/25/2013"," EA   ","0","0","1"," No     ","08/28/2014","08/28/2017","22.28","22.28","467","08/28/2012"
"8021","473","671","      ","671-94-000S4","180100-000000110","FDN FEXT                    ","2","2","01/20/2014","123","09/19/2013"," EA   ","0","0","2"," No     ","09/08/2014","08/28/2017","207.13","414.26","467","08/28/2012"
"8021","473","671","      ","671-94-000S5","180100-000000111","STAPLE ASSEMBLY             ","18","15","01/20/2014","123","09/19/2013"," EA   ","1","0","14"," No     ","09/08/2014","08/28/2017","25.12","351.68","465","02/12/2015"
"8021","473","671","      ","671-94-000S6","180100-000000112","BRACKET, LITTER STOWAGE     ","3","3","01/20/2014","123","09/19/2013"," EA   ","0","0","3"," No     ","09/08/2014","08/28/2017","41.92","125.76","467","08/28/2012"
"8021","473","671","      ","671-94-000S7","180100-000000113","STOWAGE MEDICAL LOCKER      ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","296.63","296.63","467","08/28/2012"
"8021","473","671","      ","671-94-000S8","180100-000000114","STAPLE ASSEMBLY             ","2","2","01/20/2014","123","09/19/2013"," EA   ","0","0","2"," No     ","09/08/2014","08/28/2017","18.05","36.1","467","08/28/2012"
"8021","473","671","      ","671-97-00S71","780103-000000005","AFFF (4) PAIL STOWAGE, ALUM ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","11/02/2016","08/28/2017","0","0","            ",""
"8021","473","671","      ","671-98-007AB","704300-000000067","GUSSET, SHORE POWER CABLE HO","4","4","09/04/2015","112","05/15/2015"," EA   ","0","0","4"," No     ","03/21/2016","08/28/2017","0","0","            ",""
"8021","473","830","      ","830-01-00004","SRV520-031200036","SRVC, ZODIAC AEROSPACE PROVI","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","02/08/2016","08/28/2017","340000","340000","325","05/10/2017"
"8021","473","982","      ","982-01-00001","240420-000000001","DIESEL FUEL, #2, FOR BDT, BS","300000","224880.5","01/20/2014","60","11/21/2013"," GL   ","0","2","224878.5"," No     ","04/27/2016","08/28/2017","300","67463550","            ",""
"8021","473","982","      ","982-01-00024","SRV520-011000005","SUPPLIES,VNDR SRVC,CONSUMABL","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","01/14/2015","08/28/2017","64.05","64.05","471","05/22/2017"
"8021","473","982","      ","982-01-00030","SRV520-012400001","LOAD BANK, 28 VDC FOR HELO  ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","11/28/2016","08/28/2017","1","1","471","12/01/2016"
"8021","473","982","      ","982-01-00138","SRV300-012500003","SRVC, STORAGE, 5.7M RHIB    ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","08/11/2017","08/28/2017","1","1","471","08/15/2017"
"8021","473","982","      ","982-01-00138","SRV300-012500003","SRVC, STORAGE, 5.7M RHIB    ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","08/11/2017","08/28/2017","1","1","471","08/15/2017"
"8021","473","986","      ","986-01-00585","TEST00-000001039","SMOKE DETECTOR TESTER, AEROS","10","10","01/20/2014","123","09/19/2013"," EA   ","0","0","10"," No     ","10/27/2015","08/28/2017","20.23","202.3","465","08/26/2015"
"8021","473","986","      ","986-99-PLPRT","TEST00-000001011","PULPES TEST WASTE DISPOSAL  ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","10/20/2014","08/28/2017","1826.19","1826.19","465","12/03/2015"
"8021","473","992","      ","992-01-00044","SRV525-032800002","VENDOR SERVICE: MOVE EXCLUSI","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","1","1","330","07/24/2017"
"8021","473","992","      ","992-01-40001","SRV515-012900010","SERVICES TO MOVE LCS-13     ","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","04/01/2015","08/28/2017","30091","30091","475","07/06/2015"
"8021","473","996","      ","996-99-FLAGS","SRV533-012000001","CLEANING, LAUNCH FLAGS/BANNE","1","1","09/29/2014","123","05/29/2014"," LO   ","0","0","1"," No     ","02/02/2016","08/28/2017","300","300","471","02/04/2016"
"8021","473","184","      ","184-01-00001-809","SRV521-030800009","3"" X 3"" ALIGNMENT BENCHMARK,","2","1","02/28/2014","60","12/30/2013"," EA   ","0","0","1"," No     ","12/03/2013","08/28/2017","650","650","            ",""
"8021","473","243","      ","243-01-00001-R03","            -R00","REWORK, INSPECT WATER JET   ","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","06/15/2017","08/28/2017","0","0","            ",""
"8021","473","262","      ","262-01-VS001-R01","         ARCHIVE","SRVC, FLUSH LUBE OIL        ","1","1","03/24/2017","123","11/21/2016"," LO   ","0","0","1"," No     ","03/24/2017","03/24/2017","0","0","            ",""
"8021","473","512","      ","512-01-0F32B-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","01/20/2014","60","11/21/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0","0","            ",""
"8022","473","180","      ","180-81-00001","713035022116-002","BOLT, HEX, SLF-LKG 3/8-16UNC","4","4","01/12/2015","42","12/01/2014"," EA   ","0","0","4"," No     ","07/21/2015","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-00003","680400-000000006","VANEAXIAL AND TUBEAXIAL FAN,","1","1","08/18/2014","90","05/20/2014"," LO   ","0","0","1"," No     ","10/09/2013","08/28/2017","0","0","465","11/07/2011"
"8022","473","637","      ","637-97-00S79","180200020000-001","DOOR, EXPANDED METAL, FABRIC","1","1","08/04/2014","14","07/21/2014"," EA   ","0","0","1"," No     ","06/27/2017","08/28/2017","0","0","            ",""
"8022","473","664","      ","664-02-00S90","180100-000000454","FDN, SCBA, A36 STL ANGLE    ","1","1","06/18/2014","14","06/04/2014"," EA   ","0","0","1"," No     ","08/01/2017","08/28/2017","0","0","            ",""
"8022","473","664","      ","664-05-V0002","SRV525-031100020","CONTRACT MOD, INCORP CF 2007","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","08/22/2017","08/28/2017","0","0","            ",""
"8022","473","671","      ","671-94-0033A","180100-000000294","FND, FEXT                   ","2","2","01/20/2014","21","12/30/2013"," EA   ","0","0","2"," No     ","09/08/2014","08/28/2017","30.28","60.56","465","01/11/2013"
"8022","473","671","      ","671-94-0033B","SRV523-030500036","BACKING PLATE, FAB FROM 3/8""","12","12","01/20/2014","180","07/24/2013"," EA   ","0","0","12"," No     ","05/11/2014","08/28/2017","13.93","167.16","465","04/17/2013"
"8022","473","671","      ","671-98-00S26","780200020000-001","JBPDS REFRIGERATOR ENCLOSURE","1","1","07/03/2015","123","03/02/2015"," EA   ","0","0","1"," No     ","08/18/2017","08/28/2017","0","0","            ",""
"8022","473","671","      ","671-98-00S27","780200020000-002","JBPDS REFRIGERATOR LOCK BAR ","1","1","07/03/2015","123","03/02/2015"," EA   ","0","0","1"," No     ","08/18/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-00008-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","08/18/2014","60","06/19/2014"," EA   ","0","0","1"," No     ","04/30/2013","08/28/2017","0","0","465","11/07/2011"
"8022","473","512","      ","512-01-00014-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","01/27/2014","60","11/28/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0","0","465","12/15/2011"
"8022","473","512","      ","512-01-00015-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","01/27/2014","60","11/28/2013"," LO   ","0","0","1"," No     ","06/07/2013","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-00077-S00","            -S00","INCORPORATE CF 2251 DAMPERS ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","06/21/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-00F24-S00","            -S00","SRVC, FAN, FDN MODS, CF 2263","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","05/10/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V07B-S00","            -S00","DAMPER, SHUT OFF, MANUAL, 9""","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V08B-S00","            -S00","DAMPER, SHUT OFF, MANUAL, 10","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V30B-S00","            -S00","DAMPER, SHUT OFF, MANUAL 9X9","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V31B-S00","            -S00","DAMPER, SHUT OFF, AUTO, 16"" ","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V33B-S00","            -S00","DAMPER, SHUT OFF, AUTO, 45X2","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V37B-S00","            -S00","DAMPER, SHUT OFF, AUTO, 45X2","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-0V86B-S00","            -S00","DAMPER, SHUT OFF, MANUAL, 14","1","1","07/08/2014","123","03/07/2014"," EA   ","0","0","1"," No     ","05/26/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-SH005-S00","            -S00","EXPEDITE FEE FOR DAMPERS    ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","07/12/2017","08/28/2017","0","0","            ",""
"8022","473","512","      ","512-01-V0005-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","07/08/2014","60","05/09/2014"," LO   ","0","0","1"," No     ","05/21/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0006-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/04/2014","60","06/05/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0009-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/04/2014","60","06/05/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0010-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/04/2014","60","06/05/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0011-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/04/2014","60","06/05/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0012-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","06/18/2014","60","04/19/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0013-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","03/28/2014","60","01/27/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0014-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","03/28/2014","60","01/27/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0015-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","01/27/2014","60","11/28/2013"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0019-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/25/2014","60","06/26/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0020-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/04/2014","60","06/05/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0021-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/25/2014","60","06/26/2014"," LO   ","0","0","1"," No     ","05/19/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0022-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/25/2014","60","06/26/2014"," LO   ","0","0","1"," No     ","05/21/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0023-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/25/2014","60","06/26/2014"," LO   ","0","0","1"," No     ","05/21/2014","08/28/2017","0","0","469","05/23/2012"
"8022","473","512","      ","512-01-V0024-L06","            -L06","REPORT, IN-PLANT TEST       ","1","1","08/25/2014","60","06/26/2014"," LO   ","0","0","1"," No     ","05/22/2014","08/28/2017","0","0","469","05/23/2012"
